account_id,customer_id,account_type,opened_date,account_status
A0004635,C003273,Current,2024-09-11,Active
A0004636,C003274,Savings,2021-12-23,Active
A0004637,C003275,Credit Card,2022-02-05,Dormant
A0004638,C003276,Current,2020-01-01,Active
A0004639,C003277,Credit Card,2023-04-04,Dormant
A0004640,C003278,Savings,2022-09-09,Active
A0004641,C003278,Savings,2022-09-09,Active
A0004642,C003279,Current,2019-05-29,Active
A0004643,C003280,Current,2021-07-10,Active
A0004644,C003281,Current,2021-10-25,Dormant
A0004645,C003282,Savings,2021-09-06,Closed
A0004646,C003283,Current,2018-07-22,Active
A0004647,C003284,Savings,2023-02-02,Active
A0004648,C003285,Current,2019-07-20,Active
A0004649,C003286,Current,2023-03-21,Dormant
A0004650,C003287,Current,2019-06-04,Active
A0004651,C003288,Current,2018-04-01,Active
A0004652,C003289,Savings,2018-05-17,Active
A0004653,C003290,Credit Card,2022-08-17,Active
A0004654,C003290,Current,2022-08-17,Active
A0004655,C003291,Current,2018-04-17,Active
A0004656,C003292,Credit Card,2020-02-15,Active
A0004657,C003292,Savings,2020-02-15,Active
A0004658,C003293,Savings,2020-05-27,Dormant
A0004659,C003293,Current,2020-05-27,Active
A0004660,C003294,Credit Card,2021-02-12,Active
A0004661,C003295,Current,2023-10-24,Active
A0004662,C003295,Credit Card,2023-10-24,Active
A0004663,C003295,Current,2023-10-24,Active
A0004664,C003296,Savings,2020-06-15,Active
A0004665,C003297,Current,2019-03-12,Active
A0004666,C003297,Current,2019-03-12,Active
A0004667,C003298,Credit Card,2019-08-17,Active
A0004668,C003298,Current,2019-08-17,Active
A0004669,C003299,Credit Card,2021-12-13,Closed
A0004670,C003300,Current,2022-10-24,Active
A0004671,C003300,Credit Card,2022-10-24,Active
A0004672,C003301,Current,2018-08-21,Active
A0004673,C003301,Current,2018-08-21,Active
A0004674,C003302,Current,2019-09-15,Active
A0004675,C003303,Savings,2024-04-15,Active
A0004676,C003303,Current,2024-04-15,Closed
A0004677,C003303,Current,2024-04-15,Active
A0004678,C003304,Current,2020-04-01,Active
A0004679,C003305,Savings,2021-03-28,Active
A0004680,C003306,Savings,2018-08-05,Active
A0004681,C003307,Current,2020-06-13,Active
A0004682,C003308,Current,2021-09-10,Active
A0004683,C003309,Current,2019-07-13,Active
A0004684,C003309,Current,2019-07-13,Closed
A0004685,C003309,Savings,2019-07-13,Active
A0004686,C003310,Current,2019-05-30,Active
A0004687,C003311,Savings,2021-12-15,Active
A0004688,C003311,Current,2021-12-15,Active
A0004689,C003312,Current,2019-05-07,Active
A0004690,C003313,Current,2019-12-09,Active
A0004691,C003313,Credit Card,2019-12-09,Active
A0004692,C003314,Current,2023-06-18,Active
A0004693,C003315,Current,2021-02-05,Active
A0004694,C003316,Credit Card,2020-11-05,Active
A0004695,C003316,Current,2020-11-05,Active
A0004696,C003316,Current,2020-11-05,Active
A0004697,C003317,Current,2025-02-03,Active
A0004698,C003317,Savings,2025-02-03,Dormant
A0004699,C003318,Savings,2018-11-07,Active
A0004700,C003319,Savings,2019-11-26,Active
A0004701,C003319,Current,2019-11-26,Active
A0004702,C003320,Savings,2018-04-16,Active
A0004703,C003320,Current,2018-04-16,Active
A0004704,C003321,Savings,2023-06-04,Active
A0004705,C003322,Current,2018-03-10,Active
A0004706,C003322,Current,2018-03-10,Dormant
A0004707,C003322,Current,2018-03-10,Active
A0004708,C003323,Current,2022-05-27,Active
A0004709,C003324,Current,2021-10-10,Active
A0004710,C003325,Current,2024-09-21,Active
A0004711,C003326,Current,2020-10-02,Active
A0004712,C003326,Savings,2020-10-02,Active
A0004713,C003327,Savings,2023-01-08,Dormant
A0004714,C003328,Current,2018-04-24,Active
A0004715,C003329,Current,2019-03-19,Active
A0004716,C003330,Savings,2024-09-25,Dormant
A0004717,C003331,Current,2024-09-11,Active
A0004718,C003331,Savings,2024-09-11,Active
A0004719,C003332,Credit Card,2021-09-13,Active
A0004720,C003333,Credit Card,2023-06-12,Active
A0004721,C003334,Current,2023-12-06,Active
A0004722,C003334,Credit Card,2023-12-06,Active
A0004723,C003335,Current,2020-01-09,Active
A0004724,C003336,Current,2021-12-29,Active
A0004725,C003337,Savings,2022-03-21,Active
A0004726,C003338,Current,2025-05-28,Active
A0004727,C003339,Current,2022-05-01,Active
A0004728,C003340,Current,2019-05-14,Active
A0004729,C003340,Current,2019-05-14,Active
A0004730,C003340,Current,2019-05-14,Active
A0004731,C003341,Savings,2019-09-30,Active
A0004732,C003341,Current,2019-09-30,Active
A0004733,C003342,Credit Card,2020-11-16,Active
A0004734,C003343,Current,2018-10-08,Dormant
A0004735,C003343,Current,2018-10-08,Active
A0004736,C003344,Current,2024-08-02,Active
A0004737,C003344,Current,2024-08-02,Active
A0004738,C003345,Current,2024-09-29,Active
A0004739,C003345,Savings,2024-09-29,Active
A0004740,C003345,Current,2024-09-29,Active
A0004741,C003346,Current,2022-03-11,Active
A0004742,C003347,Savings,2019-01-27,Active
A0004743,C003348,Current,2018-02-22,Active
A0004744,C003349,Savings,2018-03-06,Active
A0004745,C003350,Current,2024-04-04,Active
A0004746,C003351,Savings,2021-01-26,Closed
A0004747,C003352,Savings,2018-04-01,Active
A0004748,C003353,Current,2021-08-31,Active
A0004749,C003354,Current,2024-07-21,Active
A0004750,C003355,Current,2023-10-13,Active
A0004751,C003356,Current,2018-06-27,Active
A0004752,C003357,Current,2019-07-03,Active
A0004753,C003358,Current,2024-11-28,Active
A0004754,C003358,Savings,2024-11-28,Active
A0004755,C003359,Savings,2020-02-26,Active
A0004756,C003360,Savings,2020-03-10,Active
A0004757,C003361,Credit Card,2018-10-14,Active
A0004758,C003362,Savings,2020-05-26,Closed
A0004759,C003362,Current,2020-05-26,Dormant
A0004760,C003363,Savings,2022-12-10,Active
A0004761,C003364,Savings,2024-07-22,Active
A0004762,C003365,Current,2020-08-18,Active
A0004763,C003365,Current,2020-08-18,Active
A0004764,C003366,Credit Card,2021-12-24,Active
A0004765,C003367,Current,2020-10-19,Active
A0004766,C003368,Savings,2022-03-12,Active
A0004767,C003369,Savings,2023-07-22,Active
A0004768,C003369,Savings,2023-07-22,Active
A0004769,C003370,Savings,2019-11-24,Closed
A0004770,C003371,Savings,2022-11-11,Active
A0004771,C003371,Savings,2022-11-11,Active
A0004772,C003372,Savings,2023-03-18,Active
A0004773,C003373,Savings,2022-05-07,Active
A0004774,C003374,Savings,2020-03-20,Active
A0004775,C003375,Savings,2021-08-11,Active
A0004776,C003376,Current,2020-07-22,Active
A0004777,C003376,Current,2020-07-22,Active
A0004778,C003377,Savings,2020-08-09,Active
A0004779,C003377,Savings,2020-08-09,Active
A0004780,C003378,Current,2022-09-29,Active
A0004781,C003379,Credit Card,2024-09-09,Active
A0004782,C003380,Credit Card,2025-04-01,Active
A0004783,C003380,Current,2025-04-01,Active
A0004784,C003381,Current,2019-11-28,Active
A0004785,C003382,Current,2023-11-01,Active
A0004786,C003382,Savings,2023-11-01,Active
A0004787,C003383,Current,2018-12-16,Active
A0004788,C003383,Savings,2018-12-16,Active
A0004789,C003384,Current,2024-03-30,Dormant
A0004790,C003385,Savings,2023-06-07,Active
A0004791,C003386,Credit Card,2022-05-18,Active
A0004792,C003386,Current,2022-05-18,Active
A0004793,C003387,Current,2020-05-10,Active
A0004794,C003387,Current,2020-05-10,Closed
A0004795,C003388,Savings,2020-11-17,Active
A0004796,C003388,Savings,2020-11-17,Active
A0004797,C003389,Current,2021-05-28,Active
A0004798,C003390,Credit Card,2018-09-11,Active
A0004799,C003390,Current,2018-09-11,Active
A0004800,C003391,Credit Card,2018-12-09,Active
A0004801,C003392,Current,2018-04-02,Active
A0004802,C003392,Current,2018-04-02,Active
A0004803,C003393,Current,2023-10-06,Active
A0004804,C003393,Credit Card,2023-10-06,Closed
A0004805,C003393,Current,2023-10-06,Active
A0004806,C003394,Credit Card,2025-01-20,Active
A0004807,C003395,Credit Card,2022-09-27,Active
A0004808,C003396,Credit Card,2021-11-29,Active
A0004809,C003397,Savings,2022-01-23,Active
A0004810,C003398,Credit Card,2019-04-02,Active
A0004811,C003399,Current,2020-03-31,Active
A0004812,C003400,Current,2023-05-28,Active
A0004813,C003401,Current,2022-06-24,Active
A0004814,C003402,Savings,2019-07-22,Active
A0004815,C003403,Current,2024-04-01,Active
A0004816,C003404,Current,2022-05-02,Active
A0004817,C003405,Savings,2022-04-03,Active
A0004818,C003406,Savings,2024-08-25,Active
A0004819,C003406,Current,2024-08-25,Active
A0004820,C003407,Current,2018-09-02,Closed
A0004821,C003408,Current,2020-05-18,Active
A0004822,C003409,Current,2023-07-29,Dormant
A0004823,C003410,Current,2018-05-30,Active
A0004824,C003411,Current,2021-01-05,Active
A0004825,C003411,Savings,2021-01-05,Active
A0004826,C003412,Current,2019-08-18,Active
A0004827,C003413,Savings,2021-02-05,Active
A0004828,C003414,Savings,2018-07-03,Active
A0004829,C003415,Current,2023-08-08,Active
A0004830,C003415,Current,2023-08-08,Active
A0004831,C003416,Savings,2018-04-18,Active
A0004832,C003416,Current,2018-04-18,Dormant
A0004833,C003417,Current,2023-10-19,Active
A0004834,C003418,Current,2025-06-13,Closed
A0004835,C003419,Current,2018-01-10,Active
A0004836,C003420,Current,2019-04-11,Active
A0004837,C003421,Savings,2018-05-31,Active
A0004838,C003422,Savings,2018-03-02,Active
A0004839,C003423,Current,2025-01-09,Active
A0004840,C003424,Current,2019-06-24,Active
A0004841,C003424,Savings,2019-06-24,Active
A0004842,C003424,Current,2019-06-24,Active
A0004843,C003425,Current,2019-05-03,Active
A0004844,C003426,Savings,2023-12-05,Active
A0004845,C003427,Current,2023-11-04,Active
A0004846,C003427,Current,2023-11-04,Active
A0004847,C003428,Savings,2024-05-10,Active
A0004848,C003429,Current,2023-12-25,Active
A0004849,C003430,Savings,2024-04-08,Active
A0004850,C003431,Current,2019-05-31,Active
A0004851,C003432,Current,2024-10-28,Active
A0004852,C003433,Credit Card,2023-11-14,Active
A0004853,C003433,Savings,2023-11-14,Active
A0004854,C003434,Savings,2020-04-28,Closed
A0004855,C003435,Savings,2021-03-25,Active
A0004856,C003436,Current,2025-08-01,Active
A0004857,C003436,Current,2025-08-01,Active
A0004858,C003437,Savings,2022-05-01,Active
A0004859,C003437,Savings,2022-05-01,Active
A0004860,C003438,Savings,2020-01-29,Active
A0004861,C003439,Current,2021-03-04,Active
A0004862,C003440,Current,2023-08-31,Dormant
A0004863,C003440,Savings,2023-08-31,Active
A0004864,C003441,Current,2023-05-31,Active
A0004865,C003442,Current,2019-04-18,Active
A0004866,C003442,Current,2019-04-18,Active
A0004867,C003443,Savings,2024-12-19,Active
A0004868,C003443,Current,2024-12-19,Active
A0004869,C003444,Savings,2018-09-24,Active
A0004870,C003445,Current,2022-04-26,Active
A0004871,C003445,Savings,2022-04-26,Dormant
A0004872,C003445,Current,2022-04-26,Active
A0004873,C003446,Savings,2019-01-26,Active
A0004874,C003446,Current,2019-01-26,Dormant
A0004875,C003446,Savings,2019-01-26,Active
A0004876,C003447,Credit Card,2018-12-13,Active
A0004877,C003448,Savings,2025-08-18,Active
A0004878,C003449,Credit Card,2020-05-29,Active
A0004879,C003449,Current,2020-05-29,Active
A0004880,C003450,Credit Card,2022-01-21,Active
A0004881,C003451,Savings,2018-02-20,Active
A0004882,C003451,Current,2018-02-20,Active
A0004883,C003452,Current,2020-06-20,Active
A0004884,C003453,Savings,2021-09-17,Active
A0004885,C003454,Credit Card,2020-12-30,Active
A0004886,C003455,Savings,2019-10-09,Active
A0004887,C003456,Current,2025-02-07,Active
A0004888,C003457,Savings,2024-05-14,Active
A0004889,C003457,Savings,2024-05-14,Active
A0004890,C003458,Current,2019-04-10,Active
A0004891,C003459,Savings,2018-06-19,Dormant
A0004892,C003459,Current,2018-06-19,Active
A0004893,C003459,Current,2018-06-19,Active
A0004894,C003460,Current,2023-12-03,Active
A0004895,C003460,Savings,2023-12-03,Closed
A0004896,C003461,Credit Card,2022-03-23,Active
A0004897,C003462,Savings,2021-03-07,Active
A0004898,C003462,Current,2021-03-07,Active
A0004899,C003462,Current,2021-03-07,Dormant
A0004900,C003463,Current,2025-01-10,Active
A0004901,C003464,Savings,2022-06-16,Active
A0004902,C003465,Credit Card,2024-02-02,Dormant
A0004903,C003466,Current,2024-01-10,Active
A0004904,C003467,Current,2020-04-28,Active
A0004905,C003467,Savings,2020-04-28,Active
A0004906,C003468,Current,2023-10-18,Active
A0004907,C003468,Current,2023-10-18,Active
A0004908,C003469,Current,2021-05-21,Active
A0004909,C003470,Current,2024-02-25,Active
A0004910,C003470,Savings,2024-02-25,Active
A0004911,C003471,Current,2019-04-14,Active
A0004912,C003472,Credit Card,2022-04-23,Active
A0004913,C003473,Current,2021-11-05,Active
A0004914,C003474,Savings,2023-12-01,Active
A0004915,C003474,Current,2023-12-01,Active
A0004916,C003475,Savings,2018-05-20,Active
A0004917,C003475,Current,2018-05-20,Dormant
A0004918,C003476,Current,2021-05-20,Active
A0004919,C003477,Current,2025-01-08,Active
A0004920,C003477,Savings,2025-01-08,Active
A0004921,C003478,Savings,2019-02-06,Dormant
A0004922,C003479,Current,2024-01-15,Active
A0004923,C003479,Current,2024-01-15,Active
A0004924,C003480,Credit Card,2020-12-31,Active
A0004925,C003481,Current,2020-09-10,Active
A0004926,C003481,Current,2020-09-10,Active
A0004927,C003482,Current,2020-12-07,Active
A0004928,C003483,Current,2022-03-18,Active
A0004929,C003484,Savings,2023-06-09,Active
A0004930,C003484,Current,2023-06-09,Active
A0004931,C003485,Current,2025-01-07,Active
A0004932,C003486,Current,2020-06-20,Dormant
A0004933,C003486,Credit Card,2020-06-20,Closed
A0004934,C003487,Current,2019-09-23,Active
A0004935,C003488,Current,2019-10-09,Active
A0004936,C003489,Current,2019-04-19,Active
A0004937,C003489,Savings,2019-04-19,Active
A0004938,C003490,Savings,2023-07-24,Active
A0004939,C003490,Current,2023-07-24,Active
A0004940,C003491,Current,2022-10-26,Active
A0004941,C003491,Savings,2022-10-26,Active
A0004942,C003492,Current,2019-11-05,Active
A0004943,C003492,Savings,2019-11-05,Dormant
A0004944,C003493,Current,2019-10-06,Active
A0004945,C003494,Current,2018-12-11,Active
A0004946,C003494,Current,2018-12-11,Active
A0004947,C003495,Current,2019-11-19,Active
A0004948,C003495,Current,2019-11-19,Active
A0004949,C003496,Current,2023-11-29,Active
A0004950,C003496,Savings,2023-11-29,Closed
A0004951,C003497,Current,2020-01-13,Active
A0004952,C003497,Current,2020-01-13,Active
A0004953,C003498,Credit Card,2024-07-27,Active
A0004954,C003499,Current,2024-01-22,Active
A0004955,C003500,Savings,2025-08-28,Active
A0004956,C003501,Current,2018-06-11,Active
A0004957,C003501,Current,2018-06-11,Closed
A0004958,C003502,Savings,2018-07-04,Active
A0004959,C003503,Current,2024-01-25,Active
A0004960,C003503,Current,2024-01-25,Active
A0004961,C003504,Savings,2020-02-12,Active
A0004962,C003505,Current,2019-10-17,Active
A0004963,C003506,Current,2022-07-18,Active
A0004964,C003506,Current,2022-07-18,Active
A0004965,C003507,Current,2020-02-07,Active
A0004966,C003508,Savings,2020-04-16,Active
A0004967,C003509,Current,2020-08-10,Active
A0004968,C003509,Savings,2020-08-10,Active
A0004969,C003510,Current,2020-09-10,Active
A0004970,C003510,Savings,2020-09-10,Active
A0004971,C003511,Current,2024-06-13,Active
A0004972,C003512,Credit Card,2020-06-24,Active
A0004973,C003512,Current,2020-06-24,Active
A0004974,C003513,Savings,2019-04-23,Active
A0004975,C003513,Current,2019-04-23,Active
A0004976,C003513,Current,2019-04-23,Active
A0004977,C003514,Savings,2018-08-20,Active
A0004978,C003514,Current,2018-08-20,Active
A0004979,C003515,Current,2024-03-31,Active
A0004980,C003516,Current,2021-04-09,Active
A0004981,C003517,Current,2018-10-22,Active
A0004982,C003518,Credit Card,2023-10-19,Active
A0004983,C003519,Current,2025-05-25,Active
A0004984,C003520,Current,2020-12-04,Active
A0004985,C003521,Savings,2019-02-12,Active
A0004986,C003522,Credit Card,2021-07-23,Active
A0004987,C003523,Current,2020-08-14,Active
A0004988,C003524,Credit Card,2024-08-02,Active
A0004989,C003525,Savings,2024-01-02,Active
A0004990,C003526,Savings,2020-12-10,Active
A0004991,C003526,Current,2020-12-10,Active
A0004992,C003527,Savings,2022-01-30,Active
A0004993,C003528,Savings,2018-05-29,Active
A0004994,C003528,Current,2018-05-29,Active
A0004995,C003529,Current,2024-07-08,Active
A0004996,C003530,Current,2023-06-08,Active
A0004997,C003531,Current,2019-06-01,Active
A0004998,C003532,Savings,2021-08-15,Active
A0004999,C003533,Credit Card,2021-09-29,Active
A0005000,C003533,Current,2021-09-29,Active
A0005001,C003534,Current,2019-09-09,Active
A0005002,C003534,Savings,2019-09-09,Active
A0005003,C003535,Savings,2020-12-12,Active
A0005004,C003535,Savings,2020-12-12,Active
A0005005,C003535,Credit Card,2020-12-12,Active
A0005006,C003536,Current,2024-10-25,Active
A0005007,C003537,Credit Card,2025-05-02,Dormant
A0005008,C003537,Current,2025-05-02,Active
A0005009,C003538,Credit Card,2025-08-24,Active
A0005010,C003539,Savings,2019-09-21,Active
A0005011,C003539,Credit Card,2019-09-21,Active
A0005012,C003540,Savings,2021-05-17,Active
A0005013,C003541,Savings,2021-09-17,Active
A0005014,C003542,Current,2024-07-28,Active
A0005015,C003543,Savings,2024-09-12,Active
A0005016,C003544,Savings,2021-03-30,Active
A0005017,C003544,Current,2021-03-30,Dormant
A0005018,C003545,Savings,2023-02-01,Active
A0005019,C003546,Current,2020-11-15,Active
A0005020,C003546,Credit Card,2020-11-15,Active
A0005021,C003547,Credit Card,2021-08-27,Active
A0005022,C003548,Savings,2023-11-04,Active
A0005023,C003549,Current,2023-06-15,Active
A0005024,C003549,Current,2023-06-15,Active
A0005025,C003550,Savings,2022-02-09,Active
A0005026,C003551,Current,2022-04-11,Active
A0005027,C003552,Current,2023-03-01,Active
A0005028,C003552,Current,2023-03-01,Active
A0005029,C003553,Current,2020-04-14,Active
A0005030,C003553,Current,2020-04-14,Active
A0005031,C003554,Credit Card,2019-07-08,Active
A0005032,C003555,Savings,2022-05-13,Active
A0005033,C003556,Current,2021-05-25,Active
A0005034,C003557,Current,2020-07-04,Dormant
A0005035,C003558,Savings,2023-12-28,Active
A0005036,C003559,Credit Card,2023-08-15,Active
A0005037,C003560,Current,2023-07-03,Active
A0005038,C003561,Current,2023-09-25,Active
A0005039,C003561,Current,2023-09-25,Active
A0005040,C003562,Current,2019-06-25,Active
A0005041,C003563,Current,2020-04-20,Active
A0005042,C003564,Current,2020-06-06,Active
A0005043,C003564,Current,2020-06-06,Dormant
A0005044,C003565,Current,2023-12-04,Dormant
A0005045,C003566,Current,2021-07-24,Active
A0005046,C003567,Current,2021-05-05,Active
A0005047,C003568,Savings,2021-07-25,Active
A0005048,C003569,Current,2025-03-24,Active
A0005049,C003570,Savings,2022-07-02,Active
A0005050,C003570,Savings,2022-07-02,Active
A0005051,C003571,Savings,2020-02-17,Closed
A0005052,C003571,Credit Card,2020-02-17,Active
A0005053,C003572,Savings,2022-01-05,Active
A0005054,C003572,Current,2022-01-05,Active
A0005055,C003573,Savings,2025-02-27,Active
A0005056,C003573,Current,2025-02-27,Active
A0005057,C003574,Current,2025-06-29,Closed
